,id,title,domain,url,internal_url,classnames,status,reasons,total_rating,is_blocked,bookmark,image,prep_time,cook_time,total_time,servings,servings_default,sum_weight_in_ml,servings_text,unit,ingredients,optional_ingredients,count_important_items,count_pantry_items,count_missing_items,tags,is_error
261,140145,My Very Best Alfredo,geniuskitchen.com,http://www.geniuskitchen.com/recipe/my-very-best-alfredo-108883,/recipe/140145/my-very-best-alfredo,isnt-blocked,is-enabled,,3.3499999046326,False,,/cache/images/recipes/140000/140145.jpg,,,35min,4.0,4.0,936.71,8 oz,g,"[{'id': 151, 'ingredient': '2 cups heavy whipping cream', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cream', 'name': 'Cream', 'commonName': 'Cream', 'image': '/cache/images/foods/cream.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cream.jpg'}, {'id': 183, 'ingredient': '1 1/2 cups fresh parmesan cheese, grated (must be fresh)', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cheese-parmesan', 'name': 'Parmesan', 'commonName': 'Parmesan', 'image': '/cache/images/foods/cheese-parmesan.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cheese-parmesan.jpg'}, {'id': 518, 'ingredient': '6 tablespoons butter', 'ratings': [], 'classnames': '', 'category_id': 3, 'in_pantry': False, 'slug': 'butter', 'name': 'Butter', 'commonName': 'Butter', 'image': '/cache/images/foods/butter.jpg', 'thumbnail': '/cache/images/foods-thumbnail/butter.jpg'}, {'id': 433, 'ingredient': '3 garlic cloves, crushed', 'ratings': [], 'classnames': '', 'category_id': 7, 'in_pantry': False, 'slug': 'garlic', 'name': 'Garlic', 'commonName': 'Garlic', 'image': '/cache/images/foods/garlic.jpg', 'thumbnail': '/cache/images/foods-thumbnail/garlic.jpg'}, {'id': 853, 'ingredient': '1 -2 teaspoon white pepper, to taste', 'ratings': [], 'classnames': '', 'category_id': 13, 'in_pantry': False, 'slug': 'white-pepper', 'name': 'White Pepper', 'commonName': 'White Pepper', 'image': '/cache/images/foods/white-pepper.jpg', 'thumbnail': '/cache/images/foods-thumbnail/white-pepper.jpg'}]",[],5,0,5,[],False
262,72569,15 Minutes Creamy Fettuccine Alfredo,geniuskitchen.com,http://www.geniuskitchen.com/recipe/15-minutes-creamy-fettuccine-alfredo-27275,/recipe/72569/15-minutes-creamy-fettuccine-alfredo,isnt-blocked,is-enabled,,3.2200000286102,False,,/cache/images/recipes/72000/72569.jpg,,,20min,4.0,4.0,887.21,8 oz,g,"[{'id': 313, 'ingredient': '8 ounces fettuccine pasta, cooked drained', 'ratings': [], 'classnames': '', 'category_id': 11, 'in_pantry': False, 'slug': 'fettucine', 'name': 'Fettuccine', 'commonName': 'Fettuccine', 'image': '/cache/images/foods/fettucine.jpg', 'thumbnail': '/cache/images/foods-thumbnail/fettucine.jpg'}, {'id': 183, 'ingredient': '3/4 cup parmesan cheese', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cheese-parmesan', 'name': 'Parmesan', 'commonName': 'Parmesan', 'image': '/cache/images/foods/cheese-parmesan.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cheese-parmesan.jpg'}, {'id': 157, 'ingredient': '1 (8 ounce) package cream cheese, cubed', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cream-cheese', 'name': 'Cream Cheese', 'commonName': 'Cream Cheese', 'image': '/cache/images/foods/cream-cheese.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cream-cheese.jpg'}, {'id': 519, 'ingredient': '1/2 cup margarine', 'ratings': [], 'classnames': '', 'category_id': 3, 'in_pantry': False, 'slug': 'margarine', 'name': 'Margarine', 'commonName': 'Margarine', 'image': '/cache/images/foods/margarine.jpg', 'thumbnail': '/cache/images/foods-thumbnail/margarine.jpg'}, {'id': 147, 'ingredient': '1/2 cup milk', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'milk', 'name': 'Milk', 'commonName': 'Milk', 'image': '/cache/images/foods/milk.jpg', 'thumbnail': '/cache/images/foods-thumbnail/milk.jpg'}]",[],5,0,5,[],False
263,73553,Alfredo Fettuccine,geniuskitchen.com,http://www.geniuskitchen.com/recipe/alfredo-fettuccine-4205,/recipe/73553/alfredo-fettuccine,isnt-blocked,is-enabled,,3.0499999523163,False,,/cache/images/recipes/73000/73553.jpg,,,25min,4.0,4.0,887.21,8 oz,g,"[{'id': 313, 'ingredient': '8 ounces fettuccine, cooked, drained', 'ratings': [], 'classnames': '', 'category_id': 11, 'in_pantry': False, 'slug': 'fettucine', 'name': 'Fettuccine', 'commonName': 'Fettuccine', 'image': '/cache/images/foods/fettucine.jpg', 'thumbnail': '/cache/images/foods-thumbnail/fettucine.jpg'}, {'id': 183, 'ingredient': '3/4 cup parmesan cheese, grated', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cheese-parmesan', 'name': 'Parmesan', 'commonName': 'Parmesan', 'image': '/cache/images/foods/cheese-parmesan.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cheese-parmesan.jpg'}, {'id': 157, 'ingredient': '8 ounces cream cheese, cut in bits', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cream-cheese', 'name': 'Cream Cheese', 'commonName': 'Cream Cheese', 'image': '/cache/images/foods/cream-cheese.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cream-cheese.jpg'}, {'id': 519, 'ingredient': '1/2 cup butter or 1/2 cup margarine', 'ratings': [], 'classnames': '', 'category_id': 3, 'in_pantry': False, 'slug': 'margarine', 'name': 'Margarine', 'commonName': 'Margarine', 'image': '/cache/images/foods/margarine.jpg', 'thumbnail': '/cache/images/foods-thumbnail/margarine.jpg'}, {'id': 147, 'ingredient': '1/2 cup milk', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'milk', 'name': 'Milk', 'commonName': 'Milk', 'image': '/cache/images/foods/milk.jpg', 'thumbnail': '/cache/images/foods-thumbnail/milk.jpg'}]",[],5,0,5,[],False
264,117842,Gluten Free Alfredo Sauce,geniuskitchen.com,http://www.geniuskitchen.com/recipe/gluten-free-alfredo-sauce-294999,/recipe/117842/gluten-free-alfredo-sauce,isnt-blocked,is-enabled,,2.6900000572205,False,,/cache/images/recipes/117000/117842.jpg,,,20min,4.0,4.0,651.23,6 oz,g,"[{'id': 157, 'ingredient': '1 (8 ounce) package cream cheese', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cream-cheese', 'name': 'Cream Cheese', 'commonName': 'Cream Cheese', 'image': '/cache/images/foods/cream-cheese.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cream-cheese.jpg'}, {'id': 183, 'ingredient': '3/4 cup parmesan cheese (grated or dry)', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cheese-parmesan', 'name': 'Parmesan', 'commonName': 'Parmesan', 'image': '/cache/images/foods/cheese-parmesan.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cheese-parmesan.jpg'}, {'id': 518, 'ingredient': '1/2 cup butter', 'ratings': [], 'classnames': '', 'category_id': 3, 'in_pantry': False, 'slug': 'butter', 'name': 'Butter', 'commonName': 'Butter', 'image': '/cache/images/foods/butter.jpg', 'thumbnail': '/cache/images/foods-thumbnail/butter.jpg'}, {'id': 147, 'ingredient': '1/2-2 cup milk (2% works best)', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'milk', 'name': 'Milk', 'commonName': 'Milk', 'image': '/cache/images/foods/milk.jpg', 'thumbnail': '/cache/images/foods-thumbnail/milk.jpg'}, {'id': 690, 'ingredient': 'garlic seasoning (Mrs. Dash Garlic and Herb Seasoning is what I recommend)', 'ratings': [], 'classnames': '', 'category_id': 13, 'in_pantry': False, 'slug': 'seasoning', 'name': 'Spice Mix', 'commonName': 'Spice Mix', 'image': '/cache/images/foods/seasoning.jpg', 'thumbnail': '/cache/images/foods-thumbnail/seasoning.jpg'}]",[],5,0,5,[],False
265,276807,Lightened Up Shrimp Scampi Alfredo,wearychef.com,https://wearychef.com/shrimp-scampi-alfredo/,/recipe/276807/lightened-up-shrimp-scampi-alfredo,isnt-blocked,is-enabled,,4.4000000953674,False,,/cache/images/recipes/276000/276807.jpg,,,15min,4.0,4.0,1005.5,9 oz,g,"[{'id': 20, 'ingredient': '12 oz. pasta of your choice', 'ratings': [], 'classnames': '', 'category_id': 11, 'in_pantry': False, 'slug': 'pasta', 'name': 'Pasta', 'commonName': 'Pasta', 'image': '/cache/images/foods-category/pasta.png', 'thumbnail': '/cache/images/foods-thumbnail-category/pasta.png'}, {'id': 232, 'ingredient': '12 oz. package frozen SeaPak Light Shrimp Scampi', 'ratings': [], 'classnames': '', 'category_id': 8, 'in_pantry': False, 'slug': 'shrimp', 'name': 'Shrimp', 'commonName': 'Shrimp', 'image': '/cache/images/foods/shrimp.jpg', 'thumbnail': '/cache/images/foods-thumbnail/shrimp.jpg'}, {'id': 147, 'ingredient': '1 c. milk', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'milk', 'name': 'Milk', 'commonName': 'Milk', 'image': '/cache/images/foods/milk.jpg', 'thumbnail': '/cache/images/foods-thumbnail/milk.jpg'}, {'id': 183, 'ingredient': '2 tbsp. grated parmesan cheese', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cheese-parmesan', 'name': 'Parmesan', 'commonName': 'Parmesan', 'image': '/cache/images/foods/cheese-parmesan.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cheese-parmesan.jpg'}, {'id': 518, 'ingredient': '1 tbsp. butter', 'ratings': [], 'classnames': '', 'category_id': 3, 'in_pantry': False, 'slug': 'butter', 'name': 'Butter', 'commonName': 'Butter', 'image': '/cache/images/foods/butter.jpg', 'thumbnail': '/cache/images/foods-thumbnail/butter.jpg'}, {'id': 507, 'ingredient': '1 tbsp. flour (all purpose, rice, or spelt flour all work)', 'ratings': [], 'classnames': '', 'category_id': 3, 'in_pantry': False, 'slug': 'flour-all-purpose', 'name': 'All-purpose Flour', 'commonName': 'All-purpose Flour', 'image': '/cache/images/foods/flour-all-purpose.jpg', 'thumbnail': '/cache/images/foods-thumbnail/flour-all-purpose.jpg'}]",[],6,0,6,[],False
266,256635,Slow Cooker Chicken Fettuccine Alfredo,inspiredreamer.com,http://inspiredreamer.com/slow-cooker-chicken-fettuccine-alfredo/,/recipe/256635/slow-cooker-chicken-fettuccine-alfredo,isnt-blocked,is-enabled,,3.9000000953674,False,,/cache/images/recipes/256000/256635.jpg,,,,6.0,6.0,1601.23,9 oz,g,"[{'id': 151, 'ingredient': '1 pint cream', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cream', 'name': 'Cream', 'commonName': 'Cream', 'image': '/cache/images/foods/cream.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cream.jpg'}, {'id': 823, 'ingredient': '2 boneless, skinless chicken breasts (sliced)', 'ratings': [], 'classnames': '', 'category_id': 8, 'in_pantry': False, 'slug': 'chicken-breast', 'name': 'Chicken Breast', 'commonName': 'Chicken Breast', 'image': '/cache/images/foods/chicken-breast.jpg', 'thumbnail': '/cache/images/foods-thumbnail/chicken-breast.jpg'}, {'id': 313, 'ingredient': '9 ounces refrigerated fresh fettuccine (one package)', 'ratings': [], 'classnames': '', 'category_id': 11, 'in_pantry': False, 'slug': 'fettucine', 'name': 'Fettuccine', 'commonName': 'Fettuccine', 'image': '/cache/images/foods/fettucine.jpg', 'thumbnail': '/cache/images/foods-thumbnail/fettucine.jpg'}, {'id': 457, 'ingredient': '2 overflowing cups broccoli florets (one package Cascadian Farm frozen)', 'ratings': [], 'classnames': '', 'category_id': 7, 'in_pantry': False, 'slug': 'broccoli', 'name': 'Broccoli', 'commonName': 'Broccoli', 'image': '/cache/images/foods/broccoli.jpg', 'thumbnail': '/cache/images/foods-thumbnail/broccoli.jpg'}, {'id': 358, 'ingredient': '1/4 cup olive oil', 'ratings': [], 'classnames': '', 'category_id': 3, 'in_pantry': False, 'slug': 'oil-olive', 'name': 'Olive Oil', 'commonName': 'Olive Oil', 'image': '/cache/images/foods/oil-olive.jpg', 'thumbnail': '/cache/images/foods-thumbnail/oil-olive.jpg'}, {'id': 433, 'ingredient': '2 tablespoons minced garlic', 'ratings': [], 'classnames': '', 'category_id': 7, 'in_pantry': False, 'slug': 'garlic', 'name': 'Garlic', 'commonName': 'Garlic', 'image': '/cache/images/foods/garlic.jpg', 'thumbnail': '/cache/images/foods-thumbnail/garlic.jpg'}]",[],6,0,6,[],False
267,285657,Alfredo Sauce,crockingirls.com,http://www.crockingirls.com/recipes/alfredo-sauce/,/recipe/285657/alfredo-sauce,isnt-blocked,is-enabled,,3.9000000953674,False,,/cache/images/recipes/285000/285657.jpg,,,,3.0,3.0,714.69,8 oz,g,"[{'id': 147, 'ingredient': '1 Cup nonfat milk', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'milk', 'name': 'Milk', 'commonName': 'Milk', 'image': '/cache/images/foods/milk.jpg', 'thumbnail': '/cache/images/foods-thumbnail/milk.jpg'}, {'id': 157, 'ingredient': '8 Ounces Neufchatel cheese, cubed', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cream-cheese', 'name': 'Cream Cheese', 'commonName': 'Cream Cheese', 'image': '/cache/images/foods/cream-cheese.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cream-cheese.jpg'}, {'id': 183, 'ingredient': '1 Cup grated Parmesan cheese', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cheese-parmesan', 'name': 'Parmesan', 'commonName': 'Parmesan', 'image': '/cache/images/foods/cheese-parmesan.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cheese-parmesan.jpg'}, {'id': 674, 'ingredient': '1/4 Teaspoon garlic powder', 'ratings': [], 'classnames': '', 'category_id': 13, 'in_pantry': False, 'slug': 'garlic-powder', 'name': 'Garlic Powder', 'commonName': 'Garlic Powder', 'image': '/cache/images/foods/garlic-powder.jpg', 'thumbnail': '/cache/images/foods-thumbnail/garlic-powder.jpg'}, {'id': 676, 'ingredient': '1/4 Teaspoon onion salt', 'ratings': [], 'classnames': '', 'category_id': 13, 'in_pantry': False, 'slug': 'onion-powder', 'name': 'Onion Powder', 'commonName': 'Onion Powder', 'image': '/cache/images/foods/onion-powder.jpg', 'thumbnail': '/cache/images/foods-thumbnail/onion-powder.jpg'}, {'id': 433, 'ingredient': '1/2 Teaspoon minced garlic', 'ratings': [], 'classnames': '', 'category_id': 7, 'in_pantry': False, 'slug': 'garlic', 'name': 'Garlic', 'commonName': 'Garlic', 'image': '/cache/images/foods/garlic.jpg', 'thumbnail': '/cache/images/foods-thumbnail/garlic.jpg'}]",[],6,0,6,[],False
268,369365,Fettuccine Alfredo Without All The Guilt,framedcooks.com,http://www.framedcooks.com/2011/12/fettuccine-alfredo-without-all-guilt.html,/recipe/369365/fettuccine-alfredo-without-all-the-guilt,isnt-blocked,is-enabled,,3.9000000953674,False,,/cache/images/recipes/369000/369365.jpg,,,,6.0,6.0,1478.67,9 oz,g,"[{'id': 457, 'ingredient': '1 head broccoli, cut into florets, stalk peeled and sliced', 'ratings': [], 'classnames': '', 'category_id': 7, 'in_pantry': False, 'slug': 'broccoli', 'name': 'Broccoli', 'commonName': 'Broccoli', 'image': '/cache/images/foods/broccoli.jpg', 'thumbnail': '/cache/images/foods-thumbnail/broccoli.jpg'}, {'id': 313, 'ingredient': '12 ounces fettuccine', 'ratings': [], 'classnames': '', 'category_id': 11, 'in_pantry': False, 'slug': 'fettucine', 'name': 'Fettuccine', 'commonName': 'Fettuccine', 'image': '/cache/images/foods/fettucine.jpg', 'thumbnail': '/cache/images/foods-thumbnail/fettucine.jpg'}, {'id': 183, 'ingredient': '1 cup cup freshly grated Parmesan, plus more for servingkosher salt', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cheese-parmesan', 'name': 'Parmesan', 'commonName': 'Parmesan', 'image': '/cache/images/foods/cheese-parmesan.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cheese-parmesan.jpg'}, {'id': 147, 'ingredient': '1½ cups 1 percent milk', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'milk', 'name': 'Milk', 'commonName': 'Milk', 'image': '/cache/images/foods/milk.jpg', 'thumbnail': '/cache/images/foods-thumbnail/milk.jpg'}, {'id': 518, 'ingredient': '2 tablespoons unsalted butter', 'ratings': [], 'classnames': '', 'category_id': 3, 'in_pantry': False, 'slug': 'butter', 'name': 'Butter', 'commonName': 'Butter', 'image': '/cache/images/foods/butter.jpg', 'thumbnail': '/cache/images/foods-thumbnail/butter.jpg'}, {'id': 507, 'ingredient': '2 tablespoons flour', 'ratings': [], 'classnames': '', 'category_id': 3, 'in_pantry': False, 'slug': 'flour-all-purpose', 'name': 'All-purpose Flour', 'commonName': 'All-purpose Flour', 'image': '/cache/images/foods/flour-all-purpose.jpg', 'thumbnail': '/cache/images/foods-thumbnail/flour-all-purpose.jpg'}]",[],6,0,6,[],False
269,83279,Best Ever Cheesy Chicken Alfredo!,geniuskitchen.com,http://www.geniuskitchen.com/recipe/best-ever-cheesy-chicken-alfredo-121576,/recipe/83279/best-ever-cheesy-chicken-alfredo,isnt-blocked,is-enabled,,2.9000000953674,False,,/cache/images/recipes/83000/83279.jpg,,,1h5min,4.0,4.0,1609.29,14 oz,g,"[{'id': 324, 'ingredient': '1 lb diced cooked chicken', 'ratings': [], 'classnames': '', 'category_id': 8, 'in_pantry': False, 'slug': 'chicken', 'name': 'Chicken', 'commonName': 'Chicken', 'image': '/cache/images/foods/chicken.jpg', 'thumbnail': '/cache/images/foods-thumbnail/chicken.jpg'}, {'id': 713, 'ingredient': '1 lb cubed Velveeta cheese', 'ratings': [], 'classnames': '', 'category_id': None, 'in_pantry': False, 'slug': 'velveeta', 'name': 'Velveeta Cheese', 'commonName': 'Velveeta Cheese', 'image': '/cache/images/foods/velveeta.jpg', 'thumbnail': '/cache/images/foods-thumbnail/velveeta.jpg'}, {'id': 312, 'ingredient': '1 (12 ounce) package cooked egg noodles (Any pasta will do)', 'ratings': [], 'classnames': '', 'category_id': 11, 'in_pantry': False, 'slug': 'egg-noodles', 'name': 'Egg Noodles', 'commonName': 'Egg Noodles', 'image': '/cache/images/foods/egg-noodles.jpg', 'thumbnail': '/cache/images/foods-thumbnail/egg-noodles.jpg'}, {'id': 151, 'ingredient': '1 cup half-and-half', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cream', 'name': 'Cream', 'commonName': 'Cream', 'image': '/cache/images/foods/cream.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cream.jpg'}, {'id': 518, 'ingredient': '1/4 cup butter', 'ratings': [], 'classnames': '', 'category_id': 3, 'in_pantry': False, 'slug': 'butter', 'name': 'Butter', 'commonName': 'Butter', 'image': '/cache/images/foods/butter.jpg', 'thumbnail': '/cache/images/foods-thumbnail/butter.jpg'}, {'id': 517, 'ingredient': '2 1/2 teaspoons hot pepper sauce (I use Franks)', 'ratings': [], 'classnames': '', 'category_id': 3, 'in_pantry': False, 'slug': 'hot-sauce', 'name': 'Hot Sauce', 'commonName': 'Hot Sauce', 'image': '/cache/images/foods/hot-sauce.jpg', 'thumbnail': '/cache/images/foods-thumbnail/hot-sauce.jpg'}]",[],6,0,6,[],False
270,88925,Cajun Chicken Fettuccine Alfredo,geniuskitchen.com,http://www.geniuskitchen.com/recipe/cajun-chicken-fettuccine-alfredo-97057,/recipe/88925/cajun-chicken-fettuccine-alfredo,isnt-blocked,is-enabled,,2.7300000190735,False,,/cache/images/recipes/88000/88925.jpg,,,25min,4.0,4.0,2300.69,1.3 lb,g,"[{'id': 151, 'ingredient': '3 cups heavy cream', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cream', 'name': 'Cream', 'commonName': 'Cream', 'image': '/cache/images/foods/cream.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cream.jpg'}, {'id': 823, 'ingredient': '4 boneless skinless chicken breasts', 'ratings': [], 'classnames': '', 'category_id': 8, 'in_pantry': False, 'slug': 'chicken-breast', 'name': 'Chicken Breast', 'commonName': 'Chicken Breast', 'image': '/cache/images/foods/chicken-breast.jpg', 'thumbnail': '/cache/images/foods-thumbnail/chicken-breast.jpg'}, {'id': 183, 'ingredient': '2 cups grated parmesan cheese', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cheese-parmesan', 'name': 'Parmesan', 'commonName': 'Parmesan', 'image': '/cache/images/foods/cheese-parmesan.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cheese-parmesan.jpg'}, {'id': 313, 'ingredient': '16 ounces fettuccine pasta', 'ratings': [], 'classnames': '', 'category_id': 11, 'in_pantry': False, 'slug': 'fettucine', 'name': 'Fettuccine', 'commonName': 'Fettuccine', 'image': '/cache/images/foods/fettucine.jpg', 'thumbnail': '/cache/images/foods-thumbnail/fettucine.jpg'}, {'id': 433, 'ingredient': '2 tablespoons minced garlic', 'ratings': [], 'classnames': '', 'category_id': 7, 'in_pantry': False, 'slug': 'garlic', 'name': 'Garlic', 'commonName': 'Garlic', 'image': '/cache/images/foods/garlic.jpg', 'thumbnail': '/cache/images/foods-thumbnail/garlic.jpg'}, {'id': 690, 'ingredient': ""tony creole seasoning, to taste (as much as you like. You can use any creole seasoning, but I prefer Tony's!)"", 'ratings': [], 'classnames': '', 'category_id': 13, 'in_pantry': False, 'slug': 'seasoning', 'name': 'Spice Mix', 'commonName': 'Spice Mix', 'image': '/cache/images/foods/seasoning.jpg', 'thumbnail': '/cache/images/foods-thumbnail/seasoning.jpg'}]",[],6,0,6,[],False
271,282484,Chicken and Broccoli Alfredo Quesadillas,chocolatemoosey.com,https://www.chocolatemoosey.com/2014/07/21/chicken-and-broccoli-alfredo-quesadillas/,/recipe/282484/chicken-and-broccoli-alfredo-quesadillas,isnt-blocked,is-enabled,,3.75,False,,/cache/images/recipes/282000/282484.jpg,,,,6.0,6.0,1436.66,8 oz,g,"[{'id': 324, 'ingredient': '2 cups cooked chicken**', 'ratings': [], 'classnames': '', 'category_id': 8, 'in_pantry': False, 'slug': 'chicken', 'name': 'Chicken', 'commonName': 'Chicken', 'image': '/cache/images/foods/chicken.jpg', 'thumbnail': '/cache/images/foods-thumbnail/chicken.jpg'}, {'id': 457, 'ingredient': '2 cups cooked broccoli***', 'ratings': [], 'classnames': '', 'category_id': 7, 'in_pantry': False, 'slug': 'broccoli', 'name': 'Broccoli', 'commonName': 'Broccoli', 'image': '/cache/images/foods/broccoli.jpg', 'thumbnail': '/cache/images/foods-thumbnail/broccoli.jpg'}, {'id': 183, 'ingredient': '3/4 cup grated Parmesan cheese', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cheese-parmesan', 'name': 'Parmesan', 'commonName': 'Parmesan', 'image': '/cache/images/foods/cheese-parmesan.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cheese-parmesan.jpg'}, {'id': 628, 'ingredient': '4 tortillas (homemade or store bought)', 'ratings': [], 'classnames': '', 'category_id': 11, 'in_pantry': False, 'slug': 'flour-tortilla', 'name': 'Flour Tortillas', 'commonName': 'Flour Tortillas', 'image': '/cache/images/foods/flour-tortilla.jpg', 'thumbnail': '/cache/images/foods-thumbnail/flour-tortilla.jpg'}, {'id': 151, 'ingredient': '1/2 cup heavy whipping cream*', 'ratings': [], 'classnames': '', 'category_id': 5, 'in_pantry': False, 'slug': 'cream', 'name': 'Cream', 'commonName': 'Cream', 'image': '/cache/images/foods/cream.jpg', 'thumbnail': '/cache/images/foods-thumbnail/cream.jpg'}, {'id': 518, 'ingredient': '2 tablespoons unsalted butter', 'ratings': [], 'classnames': '', 'category_id': 3, 'in_pantry': False, 'slug': 'butter', 'name': 'Butter', 'commonName': 'Butter', 'image': '/cache/images/foods/butter.jpg', 'thumbnail': '/cache/images/foods-thumbnail/butter.jpg'}, {'id': 433, 'ingredient': '1-2 cloves garlic, minced', 'ratings': [], 'classnames': '', 'category_id': 7, 'in_pantry': False, 'slug': 'garlic', 'name': 'Garlic', 'commonName': 'Garlic', 'image': '/cache/images/foods/garlic.jpg', 'thumbnail': '/cache/images/foods-thumbnail/garlic.jpg'}]",[],7,0,7,[],False
